0	0
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	3.8
13	7.5
14	11.3
15	15
16	15
17	15
18	15
19	15
20	15
21	15
22	15
23	15
24	12
25	9
26	6
27	3
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	2.7
51	5.3
52	8
53	10.7
54	13.3
55	16
56	18.7
57	21.3
58	24
59	26.7
60	29.3
61	32
62	32
63	32
64	32
65	32
66	32
67	32
68	32
69	32
70	32
71	32
72	32
73	32
74	32
75	32
76	32
77	32
78	32
79	32
80	32
81	32
82	32
83	32
84	32
85	32
86	29.1
87	26.2
88	23.3
89	20.4
90	17.5
91	14.5
92	11.6
93	8.7
94	5.8
95	2.9
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	1.9
119	3.8
120	5.8
121	7.7
122	9.6
123	11.5
124	13.5
125	15.4
126	17.3
127	19.2
128	21.2
129	23.4
130	25
131	26.9
132	28.8
133	30.8
134	32.7
135	34.6
136	36.5
137	38.5
138	40.4
139	42.3
140	44.2
141	46.2
142	48.1
143	50
144	50
145	50
146	50
147	50
148	50
149	50
150	50
151	50
152	50
153	50
154	50
155	50
156	48.1
157	46.2
158	44.4
159	42.5
160	40.6
161	38.8
162	36.9
163	35
164	35
165	35
166	35
167	35
168	35
169	35
170	35
171	35
172	35
173	35
174	35
175	35
176	35
177	32.1
178	29.2
179	26.2
180	23.3
181	20.4
182	17.5
183	14.6
184	11.7
185	8.7
186	5.8
187	2.9
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
