0	0
1	0
2	0
3	0
4	0
5	3
6	5.9
7	8.6
8	11.5
9	14.3
10	16.9
11	17.3
12	18.1
13	20.7
14	21.7
15	22.4
16	22.5
17	22.1
18	21.5
19	20.9
20	20.4
21	19.8
22	17
23	14.9
24	14.9
25	15.2
26	15.5
27	16
28	17.1
29	19.1
30	21.1
31	22.7
32	22.9
33	22.7
34	22.6
35	21.3
36	19
37	17.1
38	15.8
39	15.8
40	17.7
41	19.8
42	21.6
43	23.2
44	24.2
45	24.6
46	24.9
47	25
48	25.7
49	26.1
50	26.7
51	27.5
52	28.6
53	29.3
54	29.8
55	30.1
56	30.4
57	30.7
58	30.7
59	30.5
60	30.4
61	30.3
62	30.4
63	30.8
64	30.4
65	29.9
66	29.5
67	29.8
68	30.3
69	30.7
70	30.9
71	31
72	30.9
73	30.4
74	29.8
75	29.9
76	30.2
77	30.7
78	31.2
79	31.8
80	32.2
81	32.4
82	32.2
83	31.7
84	28.6
85	25.1
86	21.6
87	18.1
88	14.6
89	11.1
90	7.6
91	4.1
92	0.6
93	0
94	0
95	0
96	0
97	0
98	3.3
99	6.6
100	9.9
101	13.2
102	16.5
103	19.8
104	22.2
105	24.3
106	25.8
107	26.4
108	25.7
109	25.1
110	24.7
111	25.2
112	25.4
113	27.2
114	26.5
115	24
116	22.7
117	19.4
118	17.7
119	17.2
120	18.1
121	18.6
122	20
123	20.7
124	21.7
125	22.4
126	22.5
127	22.1
128	21.5
129	20.9
130	20.4
131	19.8
132	17
133	17.1
134	15.8
135	15.8
136	17.7
137	19.8
138	21.6
139	22.2
140	24.5
141	24.7
142	24.8
143	24.7
144	24.6
145	24.6
146	25.1
147	25.6
148	25.7
149	25.4
150	24.9
151	25
152	25.4
153	26
154	26
155	25.7
156	26.1
157	26.7
158	27.3
159	30.5
160	33.5
161	36.2
162	37.3
163	39.3
164	40.5
165	42.1
166	43.5
167	45.1
168	46
169	46.8
170	47.5
171	47.5
172	47.3
173	47.2
174	47.2
175	47.4
176	47.9
177	48.5
178	49.1
179	49.5
180	50
181	50.6
182	51
183	51.5
184	52.2
185	53.2
186	54.1
187	54.6
188	54.9
189	55
190	54.9
191	54.6
192	54.6
193	54.8
194	55.1
195	55.5
196	55.7
197	56.1
198	56.3
199	56.6
200	56.7
201	56.7
202	56.3
203	56
204	55
205	53.4
206	51.6
207	51.8
208	52.1
209	52.5
210	53
211	53.5
212	54
213	54.9
214	55.4
215	55.6
216	56
217	56
218	55.8
219	55.2
220	54.5
221	53.6
222	52.5
223	51.5
224	50.5
225	48
226	44.5
227	41
228	37.5
229	34
230	30.5
231	27
232	23.5
233	20
234	16.5
235	13
236	9.5
237	6
238	2.5
239	0
240	0
